App_Running,Screen_On_Time_min,CPU_Usage_%,Battery_Temperature_C,Battery_Drop_Per_Hour,Network_Type,Brightness_Level_%,RAM_Usage_MB,Charging_State,Usage_Mode,Intensity,Total_Battery_Drain,High_Temperature
TikTok,73.08410327096384,23.51382021940616,34.02398606585416,4.38522764021776,4G,99,2522.509654969956,Not Charging,Music,59.31383852867981,5.341507162072664,0
Chrome,91.27228438031288,33.58372606795928,31.369713516813952,2.241117582024099,5G,50,1761.7952594952155,Not Charging,Navigation,59.16764938271656,3.409198687937046,0
YouTube,68.15337824601178,32.96710596531694,36.70672129672662,21.261454770354423,4G,31,2055.6421367319667,Charging,Social Media,67.76857214841328,24.150666150407275,1
Instagram,70.85500818016244,46.58471876661059,47.52632622736732,10.51572553134015,5G,49,2081.391704364833,Charging,Music,96.96104719099205,12.418196975724156,1
TikTok,80.00466661587433,35.505846543820624,33.41325416301736,6.476662261362424,5G,89,2038.1920229652876,Not Charging,Navigation,72.36773319424482,8.636053416731924,0
Facebook,108.76518876482672,39.543249150789535,35.694437606726886,6.284196969799599,WiFi,41,2014.5795845772432,Not Charging,Social Media,79.663022447032,11.391697827593426,1
PUBG,51.68340616100881,40.97672068268001,39.2346279060634,12.839311968033805,WiFi,13,2465.3101728416127,Not Charging,Navigation,101.02032634870034,11.059656254529875,1
Maps,98.97946256763151,38.68106091808717,32.141908042153666,10.025739481979544,5G,65,2215.893850767145,Not Charging,Social Media,85.7131250295387,16.539038429490326,0
Chrome,99.79491032008676,45.54969592186388,41.36378768317692,2.4035371057151598,5G,39,2583.601962546054,Not Charging,Browsing,117.6822837771035,3.9976794985974204,1
Camera,99.64530023242024,33.165149268008825,27.104799444410357,16.322703347317248,WiFi,51,3712.076566012281,Not Charging,Video Streaming,123.11157340607492,27.108011260802634,0
PUBG,59.83134049476278,59.69552594112497,32.96136491365691,13.674917777489624,5G,25,1878.9834302630852,Not Charging,Video Streaming,112.16690410421398,13.636477696381105,0
WhatsApp,37.682959612226576,73.12429770078188,33.44389551245723,21.199554995844416,WiFi,21,2330.612982510951,Charging,Gaming,170.42443755843794,13.314366245093021,0
Spotify,93.99251181028556,45.59346462150605,35.75578872626804,17.703957237772695,WiFi,59,2505.148620580472,Not Charging,Music,114.21840500405045,27.73399016266901,1
Facebook,84.68846961034905,38.41986745563592,25.142593500050424,1.0,4G,92,2855.161888822085,Not Charging,Navigation,109.6949413329276,1.4114744935058174,0
Camera,105.1094158690783,44.36873463975866,41.76369947330548,19.084869869187816,4G,99,2460.6730542288637,Not Charging,Navigation,109.17694977828492,33.4333253981284,1
Spotify,62.48657929976154,18.484503711745337,37.071087924754174,18.037456246372685,WiFi,10,1544.2895386747682,Not Charging,Social Media,28.545425709643244,18.784982335082432,1
Facebook,99.00295940640903,37.70158201198122,40.61415722749564,8.31813623822,WiFi,39,1802.549294494287,Charging,Music,67.95896005701526,13.72533507215791,1
YouTube,106.36030280548528,24.03013089577087,43.06517868731935,9.837121214384602,5G,54,2287.8735722007705,Not Charging,Navigation,54.9779014129594,17.437986518270154,1
Maps,77.61725697376623,42.64965375860495,31.297181108314717,14.05862553620621,WiFi,41,1785.484736897542,Charging,Music,76.15030581995403,18.18653251569449,0
PUBG,90.4232375816204,24.10461038034279,22.528229996386013,6.928924956015859,WiFi,17,1314.1426831191802,Charging,Music,31.676897360766116,10.442263791384011,0
Instagram,89.54916143810237,29.82833831961656,40.73183037648416,10.786355658935848,4G,29,1716.169213755573,Charging,Video Streaming,51.190475921611586,16.098485070513924,1
Facebook,59.46326177425875,6.920436417154214,33.568086649133065,17.000187229129565,WiFi,5,1719.4222298703703,Not Charging,Navigation,11.899152216059415,16.848109723619032,0
Instagram,93.2774150571152,17.40131465078498,29.334157520639696,14.588639543450402,5G,53,1594.3776890924034,Not Charging,Navigation,27.744267840088337,22.679843096884447,0
Maps,120.56245852252532,40.3231070440407,37.88149826520255,8.666076180191302,WiFi,39,3716.051236481662,Charging,Gaming,149.84273178978984,17.413390833789308,1
Chrome,80.55509836356592,21.967308825223544,47.317784660661296,17.113802783206125,4G,87,2389.177258548514,Charging,Music,52.48379467673617,22.976734442930624,1
WhatsApp,43.47687653370856,50.95660975678365,34.45546752430834,13.514476312714656,4G,57,2269.3413341065902,Not Charging,Social Media,115.6379407670083,9.792786967760401,0
PUBG,62.81933672714976,20.691663673800317,39.75558153651159,13.343527264734368,4G,56,2751.7035352266344,Charging,Video Streaming,56.937324080916866,13.970525539520866,1
Maps,35.514263778709314,41.798817519286565,30.062486032652657,9.42533818509398,4G,58,3278.97352457901,Charging,Gaming,137.05721600444994,5.578899108482815,0
Maps,112.25652822615162,23.57186556542362,26.566211172752237,11.96730728165569,WiFi,80,2432.0026811728167,Not Charging,Video Streaming,57.32684025535544,22.39013946090353,0
YouTube,99.10263240820235,40.782046625502886,39.56970234661496,8.129542591901137,5G,51,2810.531042899373,Not Charging,Social Media,114.61920803394548,13.427651185533382,1
Spotify,67.46576820830454,11.978190063572908,37.73036585904134,2.2972420764817514,5G,47,1898.788304836926,Charging,Gaming,22.744047205826114,2.583086690838034,1
WhatsApp,44.54850195077659,28.202255365556628,32.671485826704625,10.60103917150508,5G,24,1656.2151174971975,Charging,Video Streaming,46.70900168395134,7.8710069035342185,0
PUBG,59.167626043937744,22.30680072068397,43.531096540126974,11.389238769526006,WiFi,37,2745.509874516387,Not Charging,Social Media,61.243541647507094,11.231237007340539,1
Chrome,64.04307585757131,48.2484886296347,26.17755515171548,12.686443897438329,WiFi,97,2734.017392173854,Not Charging,Browsing,131.91220705952372,13.541314814774424,0
Chrome,82.73518997550146,41.93393696681306,28.849849620389904,18.06077299184248,WiFi,20,2677.722638371108,Not Charging,Gaming,112.2874523320624,24.904358076408222,0
TikTok,81.8939835799595,16.511359180767766,32.28566202623731,8.73857577636645,5G,82,2275.3508684589,Charging,Social Media,37.56913545139677,11.927279685699764,0
Maps,113.53579938434255,31.952288950686796,33.218014963396975,10.161239982426402,WiFi,11,1732.2757739758647,Not Charging,Gaming,55.35017607235144,19.227741735682073,0
Facebook,62.68112855754893,23.41523235915748,42.326773537643085,15.830887988106092,WiFi,74,1911.665373812806,Charging,Navigation,44.76208892078249,16.538298752710585,1
WhatsApp,51.07553812144271,54.07286221480908,34.03523005200116,12.76874764404239,4G,40,1845.4823208819455,Not Charging,Video Streaming,99.79051125691552,10.869510950939482,0
Chrome,79.42437863883748,13.3753228023378,28.649966161045565,9.95858993217822,5G,90,2311.751605217058,Not Charging,Music,30.920423958600733,13.18258029137063,0
PUBG,61.78304832635523,47.40054461572221,40.43316770920765,10.781878086442868,4G,58,1737.4629145031586,Not Charging,Browsing,82.3566883970697,11.10228824772617,1
TikTok,72.69978636217435,22.65055896113436,29.316795582663808,15.790724446053384,4G,23,2085.291992610191,Not Charging,Music,47.23302922979848,19.133038228867417,0
PUBG,68.6491604920139,31.20624840921021,28.626943543199133,10.1327347200978,4G,29,1551.674338961377,Charging,Social Media,48.42193487182578,11.59339553371659,0
YouTube,104.75596134262958,35.48381343591436,32.998709295264135,15.953720036199172,WiFi,71,2155.2389907940747,Charging,Gaming,76.47609825914527,27.85412132305359,0
Facebook,65.32585782269194,62.24909245333209,35.81597012327584,2.237834458974209,4G,57,1913.477386818328,Charging,Navigation,119.11223075941437,2.4364742616278323,1
TikTok,70.56644807630475,19.94225409453672,31.399286999198463,4.851926630402693,4G,79,1176.0708603778044,Charging,Music,23.453503930834597,5.706387143905865,0
TikTok,97.9320895289694,47.52124583964953,38.53508751478803,1.0,4G,52,2592.897502743542,Not Charging,Navigation,123.21771966488922,1.63220149214949,1
Spotify,65.8754522241981,17.427433877455734,33.58511861509625,6.171146914165166,WiFi,46,2565.5888753948493,Charging,Browsing,44.71163048267976,6.775451561876582,0
WhatsApp,90.58030936142544,16.391096227388985,40.26384469805792,21.284218314245862,5G,51,2233.6785439678874,Not Charging,Social Media,36.612439955231764,32.13218465700845,1
TikTok,88.28713155054398,35.42695172628733,37.52555306041537,11.912320456582735,WiFi,95,1525.50194777659,Not Charging,Browsing,54.043883862238545,17.528410053709266,1
Spotify,83.54414647402699,35.325942364845844,43.95739670182069,8.393486247712715,WiFi,46,1533.7972428180983,Charging,Browsing,54.18283299915161,11.687110741777373,1
Spotify,51.64009043233776,1.0,32.78885537061255,15.914034124962118,4G,6,3598.3445761178973,Charging,Social Media,3.5983445761178974,13.696702689272549,0
YouTube,110.74435561304844,52.39394434063247,39.21985512202797,16.62005528628586,5G,10,626.750581587927,Charging,Gaming,32.837935087176874,30.676288548882784,1
Instagram,135.51709491457785,2.913288133537236,26.065943890931585,5.89576092968737,4G,50,1545.6238014929163,Charging,Browsing,4.502847479802025,13.31627322503505,0
PUBG,80.22070345668487,32.81093845830048,49.45829346537947,24.491000589870563,4G,70,3489.753854826713,Charging,Music,114.50209896533613,32.74475492795835,1
Facebook,53.84112816574062,54.91423177407958,38.96973266735628,13.38165421500528,5G,85,3677.572683311355,Not Charging,Social Media,201.9510786973835,12.008055994328709,1
Camera,80.72756770812556,68.13775950033019,33.5184638888864,14.011759942271706,5G,44,3219.482272900559,Not Charging,Social Media,219.3683088264747,18.85225499082901,0
PUBG,104.74650351465,29.5542520446713,33.704373946835744,14.486165756789308,WiFi,62,2519.108978398669,Charging,Navigation,74.4503816755887,25.28958687262223,0
TikTok,64.62030810710982,13.505763745743684,33.76488463181366,14.475689350229864,5G,82,1818.150442267624,Charging,Video Streaming,24.555510327485923,15.590391764577703,0
Facebook,76.77752039704527,54.35822338651937,44.20018311550837,8.892632976427612,WiFi,78,1190.4148515968209,Charging,Browsing,64.7088364257303,11.379238495518472,1
Chrome,88.51635341030354,47.97734825180393,39.49274750170608,22.56259645481401,WiFi,37,2443.689971255757,Charging,Music,117.2417647703782,33.28597936080631,1
Instagram,110.07619630514812,27.66511565632287,32.783408488073256,10.574057766281705,4G,66,1742.1693222661174,Charging,Gaming,48.19731579338978,19.399200973720014,0
Chrome,99.38559332723436,25.763938126861905,28.80592490937859,16.787588888216632,4G,16,3070.9733466359426,Charging,Browsing,79.12036729197047,27.807408036484944,0
Chrome,100.42169923830656,24.239117545108527,40.98052317753958,9.62532688889376,4G,53,1087.9031455756483,Not Charging,Gaming,26.369812223301455,16.10986136511457,1
WhatsApp,69.34328608308937,29.831201963980497,39.19274463156812,8.738667484483427,5G,92,2320.255196193397,Not Charging,Navigation,69.21600136562041,10.099465322692087,1
PUBG,90.04797387934808,39.74102213602446,38.531853486253,21.50932306625495,5G,82,2757.246685946503,Charging,Browsing,109.57580158068006,32.28118269387641,1
Camera,61.95091682187177,26.509781258948426,34.581277823090495,11.4581448169058,WiFi,9,2807.5966772200686,Charging,Gaming,74.42877377645445,11.830709608084872,0
YouTube,101.13815249713028,28.4062958665664,33.501912755446206,11.829463995052278,WiFi,55,2700.177755824252,Not Charging,Browsing,76.70204822426498,19.940168891515153,0
Camera,108.78049101964034,44.61918529115864,43.4261175573987,13.41808602752505,WiFi,73,2404.276754187756,Charging,Social Media,107.27686998632895,24.327099776965834,1
Chrome,93.83408921931556,12.763787884116908,43.89134619652239,25.00885235660401,5G,36,2276.632224243628,Charging,Browsing,29.05845080039095,39.11138138837118,1
TikTok,70.81473533012961,29.360964201296312,38.2006243782081,22.843805839607136,WiFi,53,2744.785153371752,Charging,Music,80.58953862839762,26.96130107441081,1
Instagram,74.90682179896004,9.860884713513478,39.84920432419955,18.418913041628866,WiFi,64,2404.3681981788686,Not Charging,Browsing,23.70919761107995,22.995037282330575,1
Maps,125.16290526655024,36.62618710029352,36.18049082085355,26.268112913702247,5G,50,2423.699443501214,Charging,Gaming,88.77086929255275,54.796555469145986,1
Camera,71.2322388844126,5.90891887787188,28.150071137665485,7.277116400395457,4G,72,2220.62588779674,Not Charging,Music,13.121498229093158,8.639421563710766,0
Chrome,106.2498541862642,48.35015190239645,30.101286219951767,15.279419953456948,5G,98,1968.9375811824395,Charging,Gaming,95.19843113650799,27.057269035091608,0
Instagram,88.47228995546304,15.280439063119918,40.7309095152472,12.37911465490219,WiFi,45,1390.03667031082,Charging,Video Streaming,21.240370636186594,18.25347701900714,1
Facebook,71.64658878850393,8.411321519578184,41.36852673905595,3.1545613398207166,4G,85,1493.549519541209,Not Charging,Video Streaming,12.56272521427263,3.7668926520374484,1
PUBG,46.38377431326437,29.545800561475737,40.2706350415481,14.315484653318878,5G,71,1970.0780590972968,Charging,Music,58.20753342462794,11.066770155742374,1
Spotify,85.29000951471266,60.66660937515576,36.730261550435166,9.545867600429755,4G,17,2127.6982416962437,Not Charging,Video Streaming,129.08023809719177,13.569452307780686,1
WhatsApp,82.27752166515306,45.66788680132363,40.45649478147634,19.667504204901547,4G,22,1619.3863595232333,Not Charging,Video Streaming,73.95395295431459,26.96989172197127,1
Instagram,125.16336678648334,6.165288418190514,34.70931352750385,10.024890677808155,WiFi,91,1574.5586383923494,Charging,Social Media,9.707608137042175,20.91248448168166,0
TikTok,58.49518261443754,14.853120985331884,38.1069516826915,9.740540153885789,5G,55,1981.2350368613477,Not Charging,Gaming,29.427523702880073,9.496244584413512,1
TikTok,137.36921478869462,29.06599440131439,33.97658815939941,19.665344129256525,WiFi,40,2741.234948075623,Not Charging,Video Streaming,79.6767196534534,45.02354802642391,0
Instagram,89.47026323741483,68.57529742656293,29.716071834250588,11.672730107889144,5G,85,927.9266822250544,Charging,Music,63.632848223626844,17.406037257535655,0
TikTok,89.44573053055394,20.915687780466985,39.32285986248634,17.81438846873578,5G,38,1637.0024775779502,Charging,Social Media,34.239032716871314,26.55701650901913,1
PUBG,65.17319663919424,21.036721344452083,41.37562202330572,14.121797199616497,5G,16,2296.957191239035,Charging,Video Streaming,48.32044837223091,15.339377763157142,1
TikTok,87.86765768886171,57.91144080320272,47.36979390208358,14.188857306517365,4G,9,2972.015109870169,Not Charging,Browsing,172.11367710147033,20.779027613419537,1
Camera,91.82627320583032,37.92360807893564,36.32014500697997,10.779763135597968,4G,52,3496.4986169890944,Charging,Music,132.5998431992349,16.497757913059285,1
Spotify,103.43318229552192,50.79500040948112,29.76095090810885,14.51105022853504,WiFi,95,1994.6905852312736,Charging,Gaming,101.32030909361067,25.015401726458997,0
TikTok,55.54194481020143,24.09350689736053,33.35779631335593,11.342540940053873,5G,44,1985.937361877254,Charging,Browsing,47.848195526115596,10.499779714998708,0
Spotify,115.16952139470096,33.47546228406421,34.3205430723741,7.980982761718156,5G,17,2117.3822747816234,Charging,Video Streaming,70.8803504803983,15.31943274877398,0
Chrome,89.03538809429949,54.73447793282367,35.74248903313956,11.478728423417728,4G,30,2336.266297314538,Not Charging,Music,127.87431609556225,17.033550666801066,1
YouTube,95.2057223826828,32.827386848963,37.35438128369216,18.43915394337529,5G,18,2173.0599223339727,Charging,Browsing,71.33587871643482,29.258549521742307,1
PUBG,74.47644346238098,51.84579796289695,36.814846461983336,14.680046127956832,WiFi,15,2269.933171770235,Charging,Music,117.68649661287745,18.221960424565363,1
YouTube,56.79643404302374,40.80900950651795,38.88541129232628,15.842203656633831,5G,42,1398.1858460375863,Charging,Navigation,57.05857948282671,14.996344584669215,1
Chrome,81.81811568508219,19.405563823716214,35.987115238462906,12.007336857210552,5G,84,1202.8049791250005,Charging,Browsing,23.341108789893845,16.373627934216735,1
Instagram,45.364293297137735,49.7207598841255,36.13566914346724,5.89285750790462,5G,26,2084.331099714952,Not Charging,Browsing,103.63452612794237,4.455421939113756,1
Instagram,99.83213512912812,45.04124286780328,35.43365380653594,10.554972232280663,WiFi,20,2700.1061639707486,Charging,Navigation,121.61613750025916,17.562090236287304,1
Spotify,104.91311584741452,34.396206523687574,37.75133431910466,6.324688272413562,WiFi,81,2334.265586286089,Charging,Gaming,80.28988118703296,11.059045890375133,1
Chrome,61.75838440447183,6.624284165427508,33.19258897211238,9.378212187046138,WiFi,80,1340.172867338318,Not Charging,Gaming,8.8776859040448,9.653053887904965,0
Spotify,54.43536624319772,8.060127778854255,36.11762862238194,9.19722715142899,WiFi,86,3131.9338377256527,Charging,Social Media,25.243786926986147,8.344240473498653,1
WhatsApp,72.42596557814247,11.250416155593255,37.78121093764442,9.34795629936217,4G,33,2218.814505076509,Not Charging,Browsing,24.962586554177406,11.283912686059743,1
TikTok,80.5973774246575,27.34336689850173,34.199788991346566,19.18584927652056,5G,86,1751.651384795107,Not Charging,Navigation,47.896046492721254,25.77215225587199,0
Maps,73.39572475211665,29.343231894598283,38.3793530111514,11.735108625352352,4G,6,1879.4795097385895,Not Charging,Music,55.150003095405324,14.355113376709186,1
WhatsApp,78.47705418073042,12.868828983589657,35.35062466232422,16.673350790502674,WiFi,58,1473.1914549314831,Not Charging,Social Media,18.958248893598885,21.80792422267671,1
TikTok,85.5369424418979,50.33769190544024,35.783294161575505,12.81972472279013,5G,6,2399.6255199539714,Charging,Browsing,120.79161011187485,18.276000928904583,1
PUBG,45.79327653185928,16.043463841691864,20.386456004715,19.07873303830056,4G,7,2133.288958869336,Charging,Social Media,34.225344275500674,14.561294965006955,0
Spotify,48.667609317418375,14.441614368994856,29.280563575872375,17.10489802573813,5G,97,3411.171431691311,Not Charging,Browsing,49.262822363017996,13.87424157551507,0
PUBG,11.943056476921385,36.32353630828923,29.29417092170176,9.042420651647165,WiFi,60,2511.962773101733,Not Charging,Gaming,91.2433709938317,1.7999023421783726,0
PUBG,103.5636307113368,49.60857679989843,36.08166108949835,21.808147366490896,WiFi,76,3374.8224476765017,Not Charging,Music,167.42013858158094,37.64218200602792,1
TikTok,80.38067551543622,65.8228192971975,41.3583261664825,9.727387964907916,5G,15,1623.244874542272,Not Charging,Navigation,106.846554052098,13.031566927000378,1
Chrome,106.19627828662892,43.738175817547656,34.40792447641936,13.000003329158304,5G,80,2001.515377013664,Not Charging,Gaming,87.54263146134882,23.009199521173297,0
Facebook,80.61018348832906,16.819150224101573,38.241263281629344,14.441823801072488,4G,8,2553.345682357408,Not Charging,Video Streaming,42.945104605630384,19.40263444184285,1
Instagram,85.37066265291503,67.396088909915,35.69946711735159,15.980899474881172,WiFi,13,2190.622985589678,Charging,Social Media,147.63942150490539,22.73833296600379,1
Instagram,65.95543762924963,7.077733241667673,37.86988350415839,8.216077906261546,5G,92,1554.112752177206,Not Charging,Video Streaming,10.999595487384244,9.031583565058154,1
WhatsApp,41.16430503833018,27.44241119168479,36.22971859415919,15.561676334066837,4G,60,893.0349325755767,Not Charging,Browsing,24.50703182827748,10.676426525388184,1
Instagram,123.64678340337892,43.40978779368162,34.28859751603611,14.905727785043364,WiFi,20,2068.040977719137,Charging,Gaming,89.7732199914256,30.717421581783068,0
TikTok,114.98208353175129,10.921744764560843,36.95540174833268,12.002360173945425,5G,85,2093.6635231772484,Not Charging,Browsing,22.866458623013123,23.00093966831263,1
Camera,70.45169320686588,21.094248621119995,42.23315704900865,11.051282480229697,5G,90,2276.828679160355,Charging,Navigation,48.02799022590478,12.976359380659241,1
Spotify,92.7556911292402,18.71116206065549,37.36374486737848,7.959491772371458,5G,75,1332.631740457824,Charging,Music,24.93508846287973,12.304802673063595,1
TikTok,67.88023309107767,30.346684891253982,36.089855600193296,14.401755810622264,4G,14,1672.428520681212,Not Charging,Video Streaming,50.75266132025878,16.29324235576369,1
TikTok,55.11490992438131,56.32374285009011,30.6127470941526,8.69765240020852,4G,97,2435.113632274661,Not Charging,Music,137.1547140349869,7.989505476517858,0
Maps,125.68153762392537,35.25237599431716,42.079375746323045,13.18940385099824,4G,40,2551.0239732628725,Charging,Browsing,89.92965627597967,27.627742605606358,1
Spotify,38.61577796485496,28.054040836489737,27.96475734500527,11.493354885909548,4G,28,2320.5759702006017,Charging,Gaming,65.10153303218446,7.397080672426068,0
Facebook,72.86240757572213,1.0,26.469684597009493,5.329196221253873,5G,68,1992.067075706109,Not Charging,Gaming,1.9920670757061092,6.471634452066632,0
Instagram,82.10809568105584,42.00132807257869,36.85730344158755,7.332807430635034,5G,60,1487.7613596273682,Charging,Browsing,62.48795295941481,10.03471423542231,1
Spotify,121.28091446718216,46.85023113467268,30.596199044426395,14.02387928886767,4G,82,2772.334896259508,Not Charging,Browsing,129.88453067247676,28.34714840885412,0
Instagram,102.41471635590044,9.499703482846826,40.44549501423722,9.37840943015296,4G,82,2636.184898502986,Not Charging,Gaming,25.042974861737026,16.008119027643623,1
WhatsApp,38.19375563581704,33.99541460416218,26.58147187317008,9.207899157562334,5G,93,1855.514157288075,Not Charging,Navigation,63.0789730809007,5.861404172386356,0
Spotify,79.93124397414545,37.89512285498071,39.8090323625531,8.180262988778239,WiFi,26,2699.9307868233045,Charging,Video Streaming,102.31420886661385,10.89764327881176,1
Instagram,80.52650495910899,49.46902635955541,39.10490967368951,8.34994238567757,WiFi,56,2158.5531270294705,Not Charging,Music,106.78152153952162,11.206527948808986,1
Facebook,74.29154161751394,24.128473126317893,35.59007982053953,20.21333258928174,5G,54,1790.606459252099,Charging,Social Media,43.204599831875505,25.02799398808792,1
YouTube,95.49522768825751,21.86959458372804,24.502141787098456,6.400304314976916,4G,51,2756.035978876984,Charging,Browsing,60.27338951620769,10.18664196388096,0
PUBG,44.77232680610057,28.152540522974576,26.38348439840365,19.36451622832589,4G,27,2260.1003559313053,Not Charging,Browsing,63.62756685634534,14.449907483610748,0
PUBG,69.78410218658324,54.26655579166076,36.19967638862463,10.346343896008609,5G,94,1943.136311036038,Charging,Gaming,105.44731503363903,12.033505328276608,1
Facebook,91.97046870532688,50.65768163259005,33.83603999807276,8.731227537110618,WiFi,95,1430.6130868724993,Charging,Music,72.47154229420396,13.38358481601534,0
Maps,96.98939212901604,34.6798204674138,38.636651424515016,13.919117819156346,5G,80,1486.1713144694345,Charging,Music,51.54015436962036,22.50011293753549,1
YouTube,83.73548683772992,50.29664790782432,34.658918541343816,12.265203921352237,5G,87,2708.2046416970884,Charging,Navigation,136.213615325774,17.117213691974392,0
WhatsApp,72.79019499249253,1.0,34.22409683873833,11.01250024565668,5G,23,2471.7481546758227,Charging,Video Streaming,2.4717481546758227,13.360034003937027,0
Facebook,77.00146815933819,46.874813091402885,22.86841213270633,13.099418152467354,4G,56,1498.2140823196105,Not Charging,Navigation,70.22850507963943,16.81124049621786,0
PUBG,98.51017805943091,18.2185075577923,39.112161558863086,12.185990984681338,4G,38,1486.830950802725,Not Charging,Navigation,27.08784091435896,20.007402362192973,1
PUBG,80.8475196031365,61.505367415937926,31.754269076205464,10.922011243300798,4G,33,3461.5204279261616,Charging,Music,212.90208573737326,14.716958634973976,0
PUBG,53.95381136398679,19.03632932100164,33.008970381403884,16.6783718962537,WiFi,65,2478.775123406831,Not Charging,Video Streaming,47.186779561878915,14.99769551914818,0
Chrome,49.16256040137742,22.20856752149533,29.651104784454247,4.765116422444198,5G,89,2925.7253917667567,Not Charging,Video Streaming,64.9761699124054,3.9044220656334723,0
Facebook,42.75906446409727,43.43635595196767,27.29794468024826,7.426675884177934,5G,39,3095.3529119052487,Not Charging,Video Streaming,134.45085087847602,5.292628548092015,0
TikTok,116.38952046223385,44.88431202171554,42.36068914082559,8.058924163490424,WiFi,9,1643.0976685485723,Charging,Gaming,73.74930843728745,15.632905313835991,1
WhatsApp,100.18654589031112,28.305018818492226,38.97743847477444,6.710316689955455,4G,80,3245.655360396956,Charging,Video Streaming,91.868336054376,11.204724183279048,1
PUBG,77.33780292048633,40.57106051634546,39.05997787677066,12.429633046662032,5G,11,1553.3089809094768,Not Charging,Music,63.019392665061275,16.021341848945205,1
Instagram,68.6551878708979,42.4306972299273,33.91744690950316,14.52709779537246,WiFi,45,2637.520267797325,Not Charging,Gaming,111.91182392070505,16.622677139336716,0
Facebook,65.65174980081606,40.89671984087051,26.310387770171022,2.187347527395392,4G,6,2130.4118749056106,Not Charging,Social Media,87.12685759367844,2.393386543266599,0
Chrome,107.33092768955524,28.93167623662406,45.51022377918903,9.629734634820968,4G,93,2634.0950043636385,Charging,Browsing,76.20878384275764,17.226139195992914,1
Facebook,127.61083770436852,42.57816536128536,37.11145815631698,10.391682097254415,5G,14,2073.5752913565043,Charging,Navigation,88.28903164445269,22.101520959802084,1
WhatsApp,64.86517690181152,56.09555607524741,35.68394600038498,10.570720219212848,4G,48,2529.413580723057,Not Charging,Video Streaming,141.88886135494258,11.42786061664662,1
Chrome,108.46038801639271,16.6176728117176,33.20433488851461,5.57456015066737,WiFi,74,3017.1404803897767,Charging,Social Media,50.13785333010578,10.07698261603506,0
WhatsApp,80.70032288397223,22.399099466872908,24.777218735311926,10.433395635861851,4G,95,2871.7910051811145,Charging,Video Streaming,64.32553237312271,14.032973276504636,0
Facebook,74.68927675223834,35.40883448540869,40.70779366138361,7.444385540649474,5G,39,2162.857319538791,Charging,Navigation,76.58425684310374,9.266929531598834,1
TikTok,117.60535707074808,19.156639389979503,29.71148246548872,10.3281144664934,WiFi,66,1627.8572898772286,Not Charging,Music,31.1842750805274,20.244026494991918,0
WhatsApp,79.74585698143058,7.94894398659109,37.73284581431128,3.401862406672322,4G,78,2021.4682333230423,Charging,Music,16.06853775735811,4.52140721588327,1
Chrome,87.4091109813659,51.39684463822935,38.85416980561782,10.3622028831551,4G,77,2466.5023052825163,Charging,Navigation,126.77043578444002,15.095849030418895,1
Chrome,86.20684832278614,1.5681760096062547,36.67078810936577,8.404832020187534,4G,24,2591.2007612846573,Not Charging,Social Media,4.063458869920063,12.075901319046716,1
WhatsApp,39.36001583351371,28.964259537134968,37.34986770165942,10.68759476126556,WiFi,39,2842.011858870309,Not Charging,Gaming,82.31676908793503,7.0110649837598435,1
Camera,87.21027871790155,46.38416479638006,41.730598759491485,13.503963551572372,4G,41,1761.3658653888322,Not Charging,Browsing,81.69948456691418,19.628073752150172,1
Facebook,65.93269938899418,39.000496842531085,31.03792294083514,11.776324697923895,5G,76,1640.594420768815,Charging,Browsing,63.98399752706828,12.9407479369234,0
Camera,44.47117149635947,29.191259510315717,35.82251295021753,15.966976008877786,WiFi,58,1588.131399268335,Charging,Browsing,46.35955581252279,11.834502139484353,1
Maps,67.07157298878094,18.538406351975613,33.87447297660082,10.19616793401829,WiFi,99,2081.764030389888,Charging,Gaming,38.59258752429425,11.39788369653959,0
Facebook,66.86527825907635,40.15801719721905,25.80217476088949,15.094424089325464,4G,84,2328.531585485964,Charging,Video Streaming,93.50921145421309,16.821547781554205,0
WhatsApp,105.74706347825828,20.174083422996908,36.43166664933504,17.62493553190082,WiFi,32,2421.974431111723,Charging,Navigation,48.86111422161338,31.063086274868766,1
YouTube,53.4052595974492,38.98898879477394,41.25625298262343,13.368798527319768,5G,74,1351.3737246304672,Charging,Navigation,52.6886950071692,11.899402597625148,1
WhatsApp,60.25381402376864,37.11376472352134,41.88167079338597,11.896010847338944,WiFi,36,1627.9816498432033,Not Charging,Gaming,60.42052792649075,11.946333753671585,1
Camera,85.88470651370031,37.26549363582704,44.28738604647865,14.071810420893945,5G,96,1778.4670349169292,Charging,Social Media,66.27545197122502,20.142555135248433,1
TikTok,46.85515571614381,25.395218612308767,26.131404377053784,13.545418087272283,4G,15,3254.5620952268373,Charging,Browsing,82.65031589561919,10.577877895323562,0
WhatsApp,63.52483104419166,65.52513664002184,43.143138489406205,17.00621504046629,WiFi,46,1971.342314361096,Not Charging,Navigation,129.1724745127677,18.005282285780204,1
WhatsApp,38.388081616669446,40.37309950805562,35.9241988218019,15.968997297549327,5G,27,1313.9593382871271,Not Charging,Music,53.048611114205094,10.216986193244956,1
TikTok,103.0002865001349,30.81936613670529,43.0028125368498,16.029136052123867,4G,34,2428.8921940959067,Charging,Music,74.85691783642721,27.516760095306662,1
WhatsApp,72.46592198899536,38.96405859592706,33.02608795402287,12.22012978780905,5G,13,2134.827600429057,Charging,Navigation,83.18154771532012,14.75904953164615,0
